member_id,full_date,year,month,day,day_of_week,purchase_id
4303,2014-10-24,2014,10,24,4,0007a391-0d9d-41b9-b814-a20b008d6f4a
3282,2014-08-28,2014,8,28,3,2045405f-ca40-43f7-a4d8-85774fefa7eb
3220,2014-12-13,2014,12,13,5,c16ce392-a238-4674-b3c3-86b3cdb94535
3297,2014-03-30,2014,3,30,6,a8d58a79-0d8f-45e9-99cf-3dcfd95bb64b
2153,2014-12-14,2014,12,14,6,d3fd1209-41d0-4025-9bb4-b995764f9407
1065,2014-12-25,2014,12,25,3,5d83e3b1-5b9d-400d-a97f-3727773c5ab8
1126,2014-02-11,2014,2,11,1,d6bae5f1-c543-4757-a8c2-d043fcfdd042
1399,2014-06-02,2014,6,2,0,870275f5-7679-4c26-87b7-529a881586d6
2602,2014-03-01,2014,3,1,5,ee654b46-3e16-4243-873c-ade477d772cb
2478,2014-02-09,2014,2,9,6,3763217f-06de-46a1-a5f3-512f1bcbd140
2645,2014-07-08,2014,7,8,1,2747efed-7530-4871-b881-83ee03a74e88
3109,2014-10-14,2014,10,14,1,05045de4-1aeb-45e5-8476-163bd8bd76cb
3268,2014-01-31,2014,1,31,4,b31e6a98-a2a3-4a6d-9d6a-da5a9ccbce8f
2556,2014-06-03,2014,6,3,1,83f56e89-85b5-4c72-8c15-3e64339f37ec
3139,2014-06-11,2014,6,11,2,8cca0560-7b42-4e05-913d-b9bb00f1cbb3
2971,2014-12-07,2014,12,7,6,e7b90321-783e-43f6-a831-06b54d4f6faa
4391,2014-04-06,2014,4,6,6,8d1f16fa-0894-40fe-a32f-a7d33511f476
3322,2014-01-08,2014,1,8,2,aa727001-7835-4ea5-8243-5b4b610d9c1a
1740,2014-08-07,2014,8,7,3,6d9760ee-57e4-422c-a4b0-260bef66d04a
3367,2014-02-27,2014,2,27,3,a78bcf05-fad5-4d49-a26c-dcd9c65d0f2d
3616,2014-11-06,2014,11,6,3,83e18b03-de77-4232-9232-6cd223c1e8a5
3736,2014-02-16,2014,2,16,6,fb4f5002-aa45-4deb-9a07-8333fbfbedec
1795,2014-05-20,2014,5,20,1,d5a49518-4295-47e9-9551-e098b78560eb
2702,2014-08-09,2014,8,9,5,2f35da8a-55b6-492c-bd83-625fe3b37bb9
4397,2014-08-28,2014,8,28,3,9d973da4-c859-4754-8ed6-ed96334664ee
2649,2014-02-18,2014,2,18,1,eee346c8-e69f-4a8e-917b-e458b6410667
4752,2014-04-03,2014,4,3,3,42cd4912-2625-4494-9163-4c7d042c05c2
2028,2014-10-26,2014,10,26,6,0920e3c3-9abb-4eb1-b3a3-94943828e1b9
1128,2014-10-05,2014,10,5,6,9d4eb4da-b9d1-4641-bccf-f31d500a9d72
1199,2014-03-23,2014,3,23,6,ba68692c-581b-44ad-9108-b5c110d46339
4986,2014-08-02,2014,8,2,5,d069df9b-c039-4dcf-a855-cc121840ad4a
3102,2014-09-05,2014,9,5,4,58573664-47f5-4374-bb90-20729f1e6916
2079,2014-04-11,2014,4,11,4,5c301623-30d9-4a84-b9ad-1e63b294143f
1931,2014-03-13,2014,3,13,3,76358e37-f0c1-4fa3-8596-be3679112b60
1176,2014-04-09,2014,4,9,2,64d646b1-7820-4d47-920a-fa77d06afcda
3562,2014-11-09,2014,11,9,6,5187834d-c718-4d2b-8f18-1ca5da0eebe5
1962,2014-06-14,2014,6,14,5,cca6a679-52b0-4c18-a512-6ab35c83932d
1782,2014-10-04,2014,10,4,5,4e7d4a15-ecbe-4992-963a-6e911678357e
3493,2014-01-12,2014,1,12,6,d06e86b4-0ea8-4ea9-a8ac-bcd8b9ecc5bf
4268,2014-10-14,2014,10,14,1,07cbc810-9789-49fe-864b-cf2e47d4924d
3730,2014-04-17,2014,4,17,3,0a5d2a0b-7804-411f-a2b7-6131aa764deb
1144,2014-07-11,2014,7,11,4,3da8747a-cfff-4d0f-b812-db28b0babe6d
4637,2014-06-12,2014,6,12,3,7da200ff-33ef-406d-8633-342bba34c655
1855,2014-09-26,2014,9,26,4,79ba0a58-ed2e-47a9-a6f3-0bc8c3f32df8
3022,2014-02-16,2014,2,16,6,9f46d9a7-73fd-407c-9eee-0320d134f182
3960,2014-01-23,2014,1,23,3,6d7746c0-e804-48f1-ae5a-b341e5f32acb
2786,2014-08-30,2014,8,30,5,074c16fd-5087-4fba-bb0f-54194ce535e8
2550,2014-11-06,2014,11,6,3,5c0f3cb7-768a-4a50-8b15-1a569db86f24
1141,2014-08-04,2014,8,4,0,829ea1d7-5776-4c7d-87ac-f4eddd65ae1d
3226,2014-10-25,2014,10,25,5,abeb9dae-a99d-402f-8188-087edb38b3e8
3846,2014-08-25,2014,8,25,0,1bc97d58-28b7-44a3-ba05-16fddcba0347
1282,2014-06-06,2014,6,6,4,55ea37db-47bc-4053-8240-b6bdd48218ea
3213,2014-12-19,2014,12,19,4,40bff786-c5f4-4613-8c2e-b6962a32f62b
3910,2014-02-17,2014,2,17,0,3c2f3ee4-398e-4a36-8d78-d1955f6c4779
2533,2014-09-21,2014,9,21,6,4b6e1cd3-523b-4264-acaa-97f7607f78df
3713,2014-12-17,2014,12,17,2,50557740-3631-412c-b632-327abe76fe55
2131,2014-02-18,2014,2,18,1,615aed9c-0afe-4659-9aaa-a045b8b9e436
2878,2014-06-13,2014,6,13,4,1f8a905d-4981-4d86-94a0-4d4929dd185e
2355,2014-01-26,2014,1,26,6,4bc4c736-7226-4b03-a618-2b935414c2b3
3847,2014-07-31,2014,7,31,3,8b6cde35-0a62-4fa0-ba90-5462509f0e54
3619,2014-12-16,2014,12,16,1,54363a0f-9290-4e86-8366-a4f33994acdb
4980,2014-08-25,2014,8,25,0,c7adb0b9-d97a-47df-9d09-b277a2caa2de
1185,2014-09-27,2014,9,27,5,76f847fc-eabd-458b-b5da-454151fd3587
4049,2014-12-23,2014,12,23,1,11d11750-7209-4e84-8092-a4aecd5aaca6
2681,2014-04-09,2014,4,9,2,7f932c5b-0df0-463f-8f5e-a911a6159a84
1742,2014-10-20,2014,10,20,0,ff825aae-7c99-46f5-98a1-c2a1503e4395
4594,2014-01-07,2014,1,7,1,1bab64d3-a883-409f-b187-5617081aa82b
3869,2014-05-24,2014,5,24,5,33d59e97-4a26-4be2-b0d0-b1e2823d73cb
1191,2014-10-03,2014,10,3,4,a1c9edc8-a314-4ebf-952f-e10d783e9bc9
2466,2014-01-28,2014,1,28,1,72b92b01-fb45-4fad-b07b-285cd9bc42cb
4857,2014-03-03,2014,3,3,0,41e5f56d-1451-4a0a-bfed-08ae68ec4b3a
3087,2014-02-21,2014,2,21,4,f5e0d9bb-a0e4-4f8b-b52d-11c738c83b0f
4730,2014-11-26,2014,11,26,2,2e1dc90c-537b-4572-85a4-9ba23cce34e6
2120,2014-02-27,2014,2,27,3,609bbd48-575a-4596-9cd4-9e6bcad3370f
2452,2014-02-18,2014,2,18,1,d3462fd3-162e-49ed-8bcb-b14d35d1610d
3499,2014-04-04,2014,4,4,4,85c4a643-a535-404a-b8d9-8bde4a15f685
1731,2014-12-28,2014,12,28,6,db522aee-e036-4417-a53a-6cfad6a7641c
1751,2014-02-27,2014,2,27,3,c5b2b55d-b2ec-4382-82ab-6e83f0c596d4
1991,2014-07-14,2014,7,14,0,a1b53351-c5ec-44a4-911d-02ddb0d8ca4f
4300,2014-01-28,2014,1,28,1,05494ff2-3952-4a49-898a-62869dbef87a
2009,2014-03-06,2014,3,6,3,8298723d-f67a-421f-8b6f-bfdfcc9a1362
1585,2014-09-17,2014,9,17,2,2b79b9fb-3847-4357-b565-76f68dfe0255
1604,2014-03-02,2014,3,2,6,96504318-099f-467e-9b5a-6286fc7b3810
3804,2014-12-27,2014,12,27,5,bf037a5c-aa80-4cf3-850e-ff597d22c582
4955,2014-03-22,2014,3,22,5,d40d028a-8302-4bd7-8ccd-4efa2208ec30
4826,2014-04-14,2014,4,14,0,0830be5c-cc3b-4ea9-a4d8-f04a7de01478
2294,2014-04-07,2014,4,7,0,9213eb96-cbbd-4f31-9249-9bf6554001f3
2857,2014-08-28,2014,8,28,3,028005eb-ecdd-4b9f-91e7-751a767776e2
4911,2014-07-20,2014,7,20,6,b666f11f-54be-427a-a622-5ba790a60160
4924,2014-01-31,2014,1,31,4,1595715b-7e23-4e97-b510-31b35194c124
1392,2014-12-09,2014,12,9,1,77da8d71-acf8-40e1-ba2d-bdc73afc4d97
3917,2014-03-04,2014,3,4,1,891d6e7d-d5f4-411c-93c4-72e649716cdb
3032,2014-12-28,2014,12,28,6,ff9e9c8e-f925-43db-b0c1-8271308617f3
1808,2014-11-29,2014,11,29,5,2d182b09-0ddc-4738-bca8-1e4bbd420acb
4082,2014-01-07,2014,1,7,1,689cdd69-4d04-48bb-a5e4-b0b0983b061a
1673,2014-08-04,2014,8,4,0,e8090564-d1c9-4dab-a476-b3cca0e0bd0d
3246,2014-05-21,2014,5,21,2,504ed4eb-6a45-422d-951f-0ef3ecc502e0
1415,2014-05-01,2014,5,1,3,86945b9a-660c-43df-bf99-c1a93648b8e9
2555,2014-12-27,2014,12,27,5,e540c3ab-37ed-4782-bf13-8c0d419ac352
4426,2014-01-12,2014,1,12,6,5acbd055-eca4-49b1-ae91-2f306b65f718
4406,2014-01-20,2014,1,20,0,f978bc5e-aa00-4bba-9fad-0fc9abcc884d
3514,2014-12-13,2014,12,13,5,b84886a9-d9ee-4e74-9a43-11ba9505c8bb
4197,2014-09-29,2014,9,29,0,0f58fa67-b12d-4f81-97a8-3f5d9a1927b5
3206,2014-08-24,2014,8,24,6,4412137d-3314-48ac-9758-9f01264351f0
3767,2014-01-30,2014,1,30,3,fe452d75-b125-47f7-881d-f82a8ffdb3f7
3761,2014-01-03,2014,1,3,4,50afc151-71b8-44d7-84db-a254b4ac8cb6
3013,2014-07-08,2014,7,8,1,bb7a2b46-b6b0-45a6-81dc-51d5ebd029de
2454,2014-09-11,2014,9,11,3,ca7de0a0-0ee3-4621-8155-4040c6fc458d
4042,2014-01-25,2014,1,25,5,b93726ed-03ad-488a-b1e6-3a3180b796a0
3936,2014-06-08,2014,6,8,6,85d9799f-2b84-4d76-9a8a-c879ccd00106
2943,2014-06-30,2014,6,30,0,0348dae1-f9a8-4852-8507-42a436feda7a
3163,2014-09-11,2014,9,11,3,f8b443df-c399-43f6-94bd-b33f73216d61
1435,2014-07-12,2014,7,12,5,0551af35-09ab-40ec-978d-4b695e066985
4174,2014-07-15,2014,7,15,1,7867feb6-2ed4-4e0f-97a0-f20ffc97404d
1929,2014-10-11,2014,10,11,5,e374cdf5-9d37-4472-8125-76447a842f6c
4462,2014-09-21,2014,9,21,6,084d9be3-4f1f-407f-8ebe-3270663f7357
3840,2014-06-11,2014,6,11,2,158b5e35-a92c-428d-8e31-ac03fa78da5b
2946,2014-09-01,2014,9,1,0,d1174577-6697-48a7-bb18-a3fb9a352225
4434,2014-08-31,2014,8,31,6,5ca96a90-6e60-4171-9ac9-9be123297771
2826,2014-04-09,2014,4,9,2,7f5c639a-30a9-4372-b0a0-09507a502636
1376,2014-11-29,2014,11,29,5,84fdeb31-ddcf-4df8-9f40-cd8b69505782
1896,2014-07-25,2014,7,25,4,867c8da6-5bf3-4241-92dc-13bdb66d2bdd
4952,2014-02-10,2014,2,10,0,33b25926-b9fb-4de7-965d-df9ad905e07c
4117,2014-04-24,2014,4,24,3,9676342e-cdfe-4aac-905d-8c906e6e30fa
1385,2014-02-27,2014,2,27,3,9dad17eb-cae5-4e79-a886-84a197f8c11a
4448,2014-02-21,2014,2,21,4,86346a65-c064-4349-9697-2d501489c75d
4622,2014-12-06,2014,12,6,5,96e6442b-33cd-4d39-b52a-db8f553c4392
4018,2014-09-27,2014,9,27,5,6cc2705b-2b8c-4583-867b-0f36f67a0bc2
3757,2014-12-18,2014,12,18,3,19e5b569-0a10-41f2-8225-c186dce0acc9
1816,2014-09-01,2014,9,1,0,936a2840-6578-4897-9c68-129c694be1dc
3189,2014-08-02,2014,8,2,5,8e984fa4-7627-4a4d-91bf-ad6af5cd78a4
4581,2014-05-08,2014,5,8,3,5d7175f5-0e54-48e8-9495-3a30e3a71d57
3416,2014-07-13,2014,7,13,6,067f70ee-a3cd-4c74-891e-c89476f0282d
2910,2014-01-03,2014,1,3,4,3b04a23b-93b1-416a-a829-4bfd650662b8
2720,2014-06-26,2014,6,26,3,7b42baed-c13a-440d-a955-116d41743bc4
2351,2014-01-01,2014,1,1,2,ef2f74ec-f37e-4755-b073-007ff5e0ca7a
3348,2014-11-18,2014,11,18,1,60465c78-e2e0-46fe-8e9f-6e2c00d485eb
2703,2014-09-29,2014,9,29,0,ddd57c1c-5b2a-49f9-8cfd-3991373e0d02
2612,2014-04-06,2014,4,6,6,407897fd-2009-4cf6-a0bb-866c27d6a491
3299,2014-06-09,2014,6,9,0,57f57638-6b32-4674-aa3d-bfb8736b7a54
3722,2014-02-20,2014,2,20,3,df823cdd-2fc8-4b5c-9e2f-e8f90e383493
2289,2014-08-17,2014,8,17,6,6f2dcb64-d0cc-4702-8841-ba881caaf84f
4656,2014-05-07,2014,5,7,2,6e60016c-9d60-4aa4-a136-d1fa71797f02
3485,2014-05-21,2014,5,21,2,eee38750-22a9-4372-bbd4-44bbcbcecb3a
4114,2014-07-08,2014,7,8,1,37d20e7e-e4ee-4880-9bfd-87ffe495b958
1586,2014-02-05,2014,2,5,2,69725b16-2e04-4a73-aac5-a0b496d4ec1c
2815,2014-10-30,2014,10,30,3,df95d637-8646-4924-a0e8-4a0291688d59
4239,2014-08-12,2014,8,12,1,5abbc072-44d1-4615-8cbb-7897828504b7
1494,2014-02-13,2014,2,13,3,adc01c31-2b7f-430e-bf58-53e5543588cf
1747,2014-12-17,2014,12,17,2,37819f13-01be-46ea-9312-d65de9cf49cd
2218,2014-09-25,2014,9,25,3,b6639d00-2919-440a-b657-a99e8e96ad5c
4959,2014-10-20,2014,10,20,0,77db49aa-c790-456e-808e-00d1b514fb9d
2453,2014-07-05,2014,7,5,5,eee363d0-d41b-4c6c-8a40-cf8080053705
4502,2014-07-27,2014,7,27,6,cdcfe990-5128-4e93-a152-fdbfd96bdcf2
1504,2014-12-01,2014,12,1,0,380412cc-f490-4c1a-947c-2e837d3e3333
4494,2014-04-24,2014,4,24,3,a0a73727-5b3b-4324-8739-3bffd9d7c1a1
3610,2014-03-18,2014,3,18,1,0157d37a-2edc-4d5a-9dc9-81d82251be20
3617,2014-04-16,2014,4,16,2,cdac4267-df7e-40d1-92f7-dcb381af117d
1279,2014-08-25,2014,8,25,0,f2943a5e-0d5f-4bd9-ab1e-a1db6877126f
2387,2014-11-03,2014,11,3,0,015768be-5bdf-4784-a43f-38f77a5a9a4d
2912,2014-08-24,2014,8,24,6,9119b173-5b47-44cd-83f0-81c9de84bac2
3008,2014-09-07,2014,9,7,6,7c30fa0d-1387-47b7-8126-cf5ab65f65f2
2739,2014-11-07,2014,11,7,4,ef41689a-c470-40e2-9c8e-4c1998be43de
2038,2014-10-28,2014,10,28,1,716b51b3-b94a-4611-930a-547c85031a8d
3090,2014-11-22,2014,11,22,5,161eeb64-27d4-44fc-9f18-da374f044840
3142,2014-05-05,2014,5,5,0,f8f0a1e2-a177-4aa1-9449-b8efeb71dd39
2962,2014-07-06,2014,7,6,6,892b75c0-f5c1-4180-ba79-962510eb66a2
4067,2014-04-29,2014,4,29,1,0e3e7fb5-a633-49b5-982d-dc411b2b07ae
1307,2014-12-15,2014,12,15,0,82e4c947-a059-447f-8786-f8edd0d7aa97
4917,2014-04-21,2014,4,21,0,ea039554-ac51-4e8b-b0c2-cd2c2a9d2f5a
2157,2014-06-26,2014,6,26,3,a861ae27-7fa7-4784-b672-0806eb912f62
3876,2014-08-25,2014,8,25,0,55e474e7-a793-4585-81ad-7e474162223b
1917,2014-02-25,2014,2,25,1,208d6ed2-e149-4cc6-b2c9-e45c753206ae
4750,2014-11-04,2014,11,4,1,ea4b61e7-07c5-465b-b5b0-b76e1da9085a
1820,2014-02-24,2014,2,24,0,66da136a-a9b3-4a0a-ab21-ec132d7b9e70
2226,2014-01-01,2014,1,1,2,b1c6d5d5-f099-4eb6-b36a-98a06fbb77e5
2801,2014-01-23,2014,1,23,3,1ddfc5e8-bcc9-4b1c-b501-f722296e9f32
3569,2014-06-11,2014,6,11,2,56cf479b-7bc6-4a9f-9c57-35cb5f0d1012
2950,2014-11-18,2014,11,18,1,d9333497-c5af-4f63-ad26-8bea15ba820c
1382,2014-08-05,2014,8,5,1,4fecb107-24eb-489e-80af-acdbd98a1314
1856,2014-10-23,2014,10,23,3,b1f8552c-0f6e-4af3-bd02-5dbe3c7b62d2
3059,2014-05-03,2014,5,3,5,ce8deb28-333a-44fc-a7f1-d05ad32d96b4
1686,2014-05-05,2014,5,5,0,0a0aa381-dd9f-45e1-bd2a-4bae603a69dc
2065,2014-01-03,2014,1,3,4,729b6b6c-ed1a-404c-b83f-7c2753a0fab7
1566,2014-01-24,2014,1,24,4,332e9d1a-f8c6-4d33-a6a5-f2acbbb97bc8
1197,2014-03-05,2014,3,5,2,0ccdde2d-b255-4783-8994-583f6415f8fa
4557,2014-11-01,2014,11,1,5,0af27818-00a9-478e-9daf-9467a0a7bf1c
2495,2014-02-24,2014,2,24,0,3c5b7498-7b3a-447d-b847-bfdb5675abb1
3739,2014-10-20,2014,10,20,0,784e6b9e-84c7-40f8-99e6-cbe8bc3186f2
1621,2014-06-18,2014,6,18,2,de41c9c9-e704-4884-ba32-6de4f9e13e30
2435,2014-02-02,2014,2,2,6,444fad7b-d357-4bc9-8653-305cec04ec15
4948,2014-05-23,2014,5,23,4,879a9973-17b2-4c68-bd45-7b67eb95c911
4531,2014-11-10,2014,11,10,0,38a86102-3257-4fd6-9513-af7c08d592e1
4384,2014-10-22,2014,10,22,2,55a3a1a6-117a-4624-9705-a9d5c1e6ae95
3441,2014-04-20,2014,4,20,6,b116f8e6-aef6-47d3-abf2-500513cc6a9d
2880,2014-04-12,2014,4,12,5,8560ccd7-8db1-43de-a164-180c8645547c
4268,2014-02-22,2014,2,22,5,2611178a-d179-4adf-8974-4e68e4dbd90c
4901,2014-12-04,2014,12,4,3,5e2c6083-991a-45f5-af34-1045d1873967
2606,2014-08-22,2014,8,22,4,6a424936-bc09-4eef-ad86-3b81f441dc48
4687,2014-08-04,2014,8,4,0,001edf42-cb02-4c0f-bc98-ae7b2050b6f8
4121,2014-04-19,2014,4,19,5,491cd826-a01c-4909-9079-c2c925483dd9
1160,2014-06-02,2014,6,2,0,db6a53af-09c2-4f4a-9c86-0c42f7586b3a
3122,2014-12-25,2014,12,25,3,01aba5da-a1b0-46f1-836d-7ee1c0f9f226
1847,2014-10-01,2014,10,1,2,4c92b071-54d4-437d-844f-8d2711f26cc3
3402,2014-12-24,2014,12,24,2,cb417e38-a3ec-416a-b1ae-32154aa0ebf2
3349,2014-09-07,2014,9,7,6,6a2dc9f3-dbe0-4e38-bd3a-a74ed25532ef
3967,2014-02-20,2014,2,20,3,a980f72c-b18e-4872-9b60-81ab6927fc5f
2808,2014-01-23,2014,1,23,3,e827c2a3-8286-4432-9cfc-b7ffd3d72bdd
1730,2014-08-19,2014,8,19,1,70f909cb-be1a-45d0-b4c4-a21118ddabb8
2664,2014-08-10,2014,8,10,6,f8e36356-7ba6-47b1-86fd-ac5def5be8ae
2584,2014-05-18,2014,5,18,6,a16a5cec-e5b5-4db4-bf31-f5a73ed8022c
2028,2014-10-29,2014,10,29,2,f24bfba0-37d1-4f93-9f7c-3b6ce4052859
3636,2014-11-19,2014,11,19,2,b4cd0e89-4148-46d5-9aff-57ee98a859c2
3769,2014-01-28,2014,1,28,1,d80503a1-6257-4208-9ec3-92a2a5f0d974
2338,2014-11-03,2014,11,3,0,23bb4e3a-1e80-47bf-a389-96cc56a97ecc
3593,2014-12-04,2014,12,4,3,7bbf25f0-ce05-469c-a770-28d3283b7c48
4432,2014-04-12,2014,4,12,5,e44ffd99-4868-4775-a18f-b3cb4ff8dde3
3721,2014-02-20,2014,2,20,3,c3710f7d-4d8c-4c14-bf83-407b014efb0d
4133,2014-08-22,2014,8,22,4,963e8a6c-c92f-4f33-a0d5-f31d9b1ab939
2541,2014-07-05,2014,7,5,5,3698d1a7-6b8a-4242-b022-4ee1ac5812e2
1897,2014-12-09,2014,12,9,1,20fb468f-6082-4d40-a4dc-aef9b74ed67e
3350,2014-05-23,2014,5,23,4,57e98c5a-2840-438b-af4c-02b75f27a692
3311,2014-07-18,2014,7,18,4,948651da-bb80-428a-aa61-9ab21305fed9
4864,2014-06-16,2014,6,16,0,2d1bc018-faef-424a-96b9-443fcaa05ad5
3732,2014-01-18,2014,1,18,5,3f13837d-298b-471a-8981-f82353d932b7
4494,2014-05-26,2014,5,26,0,c385ba7c-0e0c-4347-abaa-1342210beea6
2160,2014-07-30,2014,7,30,2,62b9bd97-246a-43b5-92fd-309cc21d233b
3812,2014-04-30,2014,4,30,2,feb07303-a9b0-4738-a396-0d922864580f
3872,2014-07-28,2014,7,28,0,745978d2-0fcb-40b8-9e87-4ab1497e32c8
4257,2014-06-14,2014,6,14,5,b2990e37-93ea-4b21-a37c-91be888fa86e
3891,2014-09-13,2014,9,13,5,ecd14d87-b6f4-43d0-9548-50937592121f
1465,2014-01-23,2014,1,23,3,efbadc35-fb58-4650-b7d5-11ea389b141b
1440,2014-06-01,2014,6,1,6,e4c0a780-f771-4c46-84cc-db1776f44581
4974,2014-07-18,2014,7,18,4,596b197a-70f4-4fbd-a643-a8641d6d5642
1282,2014-10-24,2014,10,24,4,642b329e-b707-4c83-979e-3f038a8ee4bc
1824,2014-08-08,2014,8,8,4,d4d72a63-c786-4959-87e4-aa3c0506c128
4195,2014-09-09,2014,9,9,1,ced67776-dd95-4d93-88b4-c71233ed22fb
4389,2014-10-31,2014,10,31,4,15dbbced-d96a-4706-97ca-d0903ffa1f76
2855,2014-01-17,2014,1,17,4,36c012c9-6cf8-4ebc-b3f5-2ddaaa8444c8
4803,2014-12-30,2014,12,30,1,e19b7be7-6cd4-4677-9312-9a3fb8f8cd54
2633,2014-05-16,2014,5,16,4,4725ec64-96db-4f2e-93e6-d6ed8a7d9a55
3531,2014-12-26,2014,12,26,4,d3878fac-599e-436c-869e-7365434c02e9
4721,2014-06-16,2014,6,16,0,48739503-51d8-48e0-8eaf-f30393be0370
1644,2014-02-28,2014,2,28,4,56e219ac-9740-4860-8cfb-1ec40664d359
1053,2014-05-11,2014,5,11,6,a517cd81-a8e9-4183-be0a-be5f394ec07c
2464,2014-11-06,2014,11,6,3,2a33e0a8-fc87-413b-9c9f-2df04d7213d3
1765,2014-10-21,2014,10,21,1,0aa97e6f-eb16-4fb0-a0cc-c2898a80958f
2973,2014-10-26,2014,10,26,6,bb81d60d-0c8a-45de-a905-7ec0ae2cc006
4297,2014-02-08,2014,2,8,5,8de8dd45-7317-46e5-9729-7738a6946546
4364,2014-01-21,2014,1,21,1,6ef40fc8-3b86-4c09-8cfe-28152a867b8a
3531,2014-08-25,2014,8,25,0,c5e5f2cd-1b99-4415-9b2c-50700b2e3b75
4217,2014-03-15,2014,3,15,5,3d947664-bd5f-42d1-a893-cf92f730cf6f
4723,2014-07-11,2014,7,11,4,ed8d3344-56fd-43cd-8782-839ee5a0d919
3161,2014-11-22,2014,11,22,5,ccca4c5c-6adc-4bf6-95b3-a74d7e6e44f0
4024,2014-11-21,2014,11,21,4,9f3f3067-34c9-4340-938a-eb840ccc0be2
4969,2014-06-12,2014,6,12,3,b0e4de6c-b32b-4e7d-9147-58f3343590a3
4762,2014-01-15,2014,1,15,2,bc1df437-ecf3-4107-bc34-66da56a76222
2746,2014-04-20,2014,4,20,6,6a472401-53a2-4cd4-bd01-c76caac551aa
2972,2014-02-19,2014,2,19,2,03ee379e-f900-47be-bb5f-6a2e384e7a8f
3569,2014-05-27,2014,5,27,1,2c7c8226-d035-48d6-971f-eaaed954fdbe
4355,2014-01-13,2014,1,13,0,70f03c3f-a866-4b60-b230-91cdc992c75d
2863,2014-12-03,2014,12,3,2,820f3c7a-6825-4a40-bf99-bb190b4ae081
4740,2014-03-09,2014,3,9,6,a46c3d16-1930-4deb-bd9e-ff42ad365243
2201,2014-04-02,2014,4,2,2,a2744b2c-fd19-46f4-bd89-1f5a002db809
2645,2014-09-10,2014,9,10,2,c02ce2a1-a9aa-4058-9c6b-3f8f36588768
3783,2014-04-06,2014,4,6,6,7ee268c8-59b3-4186-8524-2217421469dd
1440,2014-07-26,2014,7,26,5,99446110-4183-4940-8b73-358ffb54ccd3
3186,2014-07-24,2014,7,24,3,e61648ce-01ef-4e1f-898a-ecfad4b97597
1979,2014-07-09,2014,7,9,2,d5b02c30-42db-4217-8058-463f470b8f9d
2401,2014-11-05,2014,11,5,2,571f6283-17bb-401e-98ea-98282142e996
4337,2014-08-28,2014,8,28,3,9f584846-8e24-44b2-b814-222c7e56a90a
2112,2014-06-06,2014,6,6,4,8a8e94e4-1acc-472b-989d-b4e8ee247db7
1072,2014-06-23,2014,6,23,0,5f132adf-272b-4478-8bbf-97bbe949c4e6
1996,2014-02-02,2014,2,2,6,eae59c43-c5df-418c-9618-439566cc0084
1269,2014-04-24,2014,4,24,3,fb49f613-ced0-4476-b652-af24301b9523
2341,2014-01-23,2014,1,23,3,e35af2a6-574c-4f52-b11f-da6d47eec3d0
2204,2014-06-13,2014,6,13,4,4ecfd4fc-a76e-44de-89ac-ed2cf9d65eea
2729,2014-09-30,2014,9,30,1,9f322c2f-a589-40d1-a850-1727a59dc2c3
3435,2014-10-04,2014,10,4,5,5dda6d22-ad59-410e-a65f-ddb340973657
1755,2014-04-06,2014,4,6,6,c1432021-51f4-484b-8871-968c17c4562c
2909,2014-01-30,2014,1,30,3,13f5dd60-d16f-4ea6-943b-299b07ef07db
2372,2014-10-10,2014,10,10,4,59f338ff-8edd-4b1c-9f66-2a12736b46d6
4342,2014-10-27,2014,10,27,0,b11ccd3a-825b-441a-b996-21d08fc8d62c
4772,2014-06-22,2014,6,22,6,70bc57ed-ca3c-47bc-bf76-b02da7a50d83
1741,2014-12-07,2014,12,7,6,5fb99837-2e8a-4f4e-837b-10091cc91faf
4598,2014-05-09,2014,5,9,4,557c6e2f-b129-4bf8-8201-eb44721621b0
1677,2014-02-21,2014,2,21,4,d21fbe75-49dd-4dca-bfe3-dbbc6ecca346
3667,2014-12-13,2014,12,13,5,d38e4816-1bd2-44cf-a5b1-7e497447f5d8
3273,2014-04-02,2014,4,2,2,65629f13-a03e-4997-a76e-15e9ce068dab
1026,2014-08-23,2014,8,23,5,1861225a-2c79-42b0-9b21-3800becd6d2a
4671,2014-01-20,2014,1,20,0,5ccf480a-36a2-4c2d-9802-1bc37585b12e
3764,2014-01-22,2014,1,22,2,f1b8ffab-aa4b-461d-bd4f-5c7a85f16fca
4293,2014-03-28,2014,3,28,4,4500b059-bd78-4ef7-b752-f331ae02f2f5
4512,2014-06-13,2014,6,13,4,7aa8fdfc-6d49-4406-a73d-c75bc03c4e65
2755,2014-08-19,2014,8,19,1,e5ceea50-3afa-4469-bf21-d4546ddbb28c
4146,2014-08-24,2014,8,24,6,71dd3cb9-5fc6-43ca-b6c8-ad38bfb6f370
3564,2014-02-23,2014,2,23,6,a152d8a1-aaea-4012-ac1e-856a1dcace19
4922,2014-02-18,2014,2,18,1,f10f1a4c-8972-4aba-b4b6-b67bd7670d08
3680,2014-01-21,2014,1,21,1,de5bf5e2-d35c-43c8-9019-365efefa42b0
2664,2014-08-01,2014,8,1,4,25f8d1cf-62f2-4c3d-96d5-6b25ac6b3294
1411,2014-04-15,2014,4,15,1,adb9203f-e556-4ed6-a8a1-1417e61c7c1a
2633,2014-07-09,2014,7,9,2,90615cbb-8697-4c21-a83f-e0afb7342502
3137,2014-08-26,2014,8,26,1,b03c8802-f7f9-4ee3-b6c7-7162c6726b37
